date,1. open,2. high,3. low,4. close,5. volume
2019-03-26 09:31:00,2814.6499,2817.8201,2814.6499,2817.8201,0.0
2019-03-26 09:32:00,2818.1001,2819.5901,2818.1001,2819.5901,9597879.0
2019-03-26 09:33:00,2819.98,2821.3899,2819.98,2820.8201,11196060.0
2019-03-26 09:34:00,2821.3,2821.49,2821.05,2821.3101,9836091.0
2019-03-26 09:35:00,2821.52,2822.05,2820.8799,2820.8799,8606439.0
2019-03-26 09:36:00,2821.45,2822.5701,2821.45,2822.5701,7840903.0
2019-03-26 09:37:00,2822.77,2822.98,2822.77,2822.98,8119712.0
2019-03-26 09:38:00,2822.8101,2823.1101,2822.4099,2822.4099,6610154.0
2019-03-26 09:39:00,2822.4299,2822.77,2822.1399,2822.77,7285183.0
2019-03-26 09:40:00,2823.3601,2823.6399,2823.05,2823.6399,7250245.0
2019-03-26 09:41:00,2823.9199,2824.3501,2822.9299,2822.9299,8441642.0
2019-03-26 09:42:00,2822.8201,2822.8201,2822.4299,2822.5801,9332558.0
2019-03-26 09:43:00,2823.21,2823.9199,2823.21,2823.9199,7447298.0
2019-03-26 09:44:00,2823.98,2824.3601,2823.4299,2823.4299,6277948.0
2019-03-26 09:45:00,2823.96,2825.5901,2823.96,2825.5901,7042803.0
2019-03-26 09:46:00,2826.21,2827.3101,2826.21,2827.3101,6463680.0
2019-03-26 09:47:00,2826.3,2826.3,2825.8701,2825.8701,5601513.0
2019-03-26 09:48:00,2825.71,2825.71,2825.5701,2825.5901,6483386.0
2019-03-26 09:49:00,2825.8701,2825.8701,2825.1201,2825.1201,6387876.0
2019-03-26 09:50:00,2824.6001,2824.6001,2823.8799,2823.8799,7865178.0
2019-03-26 09:51:00,2823.52,2823.52,2822.54,2822.54,6846484.0
2019-03-26 09:52:00,2822.1001,2822.3,2821.8501,2821.8501,7184324.0
2019-03-26 09:53:00,2822.9299,2823.6899,2822.9299,2823.6899,6753057.0
2019-03-26 09:54:00,2823.97,2824.8,2823.97,2824.8,7245582.0
2019-03-26 09:55:00,2824.98,2825.1399,2824.3201,2825.1399,7122790.0
2019-03-26 09:56:00,2824.49,2824.49,2824.21,2824.4199,5623506.0
2019-03-26 09:57:00,2825.04,2825.04,2824.5901,2824.5901,5550302.0
2019-03-26 09:58:00,2824.9399,2826.0,2824.8701,2826.0,6084414.0
2019-03-26 09:59:00,2826.1101,2826.76,2825.97,2826.76,5419400.0
2019-03-26 10:00:00,2827.0901,2827.6599,2827.0901,2827.6599,5957481.0
2019-03-26 10:01:00,2826.55,2826.55,2826.26,2826.26,6726043.0
2019-03-26 10:02:00,2825.8799,2827.78,2825.8799,2827.78,7095423.0
2019-03-26 10:03:00,2827.21,2827.21,2826.7,2826.7,4200407.0
2019-03-26 10:04:00,2826.99,2827.54,2826.99,2826.99,4931560.0
2019-03-26 10:05:00,2826.9399,2827.74,2825.8301,2825.8301,6478408.0
2019-03-26 10:06:00,2825.6201,2825.6201,2825.1499,2825.1899,4964632.0
2019-03-26 10:07:00,2825.05,2825.1899,2824.77,2825.1899,5900298.0
2019-03-26 10:08:00,2824.6001,2824.6001,2823.3999,2823.3999,5019664.0
2019-03-26 10:09:00,2823.5901,2823.9199,2823.0801,2823.3999,6181910.0
2019-03-26 10:10:00,2824.45,2824.6699,2823.5,2823.5,5681854.0
2019-03-26 10:11:00,2823.1101,2824.0701,2823.1101,2824.0701,6165046.0
2019-03-26 10:12:00,2824.25,2824.25,2823.8,2823.9199,5047777.0
2019-03-26 10:13:00,2825.21,2825.21,2823.8301,2823.8301,5915593.0
2019-03-26 10:14:00,2824.8,2824.99,2824.71,2824.71,4765988.0
2019-03-26 10:15:00,2824.6599,2825.1001,2824.49,2824.98,3644703.0
2019-03-26 10:16:00,2825.0801,2825.0801,2824.26,2824.26,4482746.0
2019-03-26 10:17:00,2823.73,2823.8501,2823.3101,2823.3101,5153715.0
2019-03-26 10:18:00,2823.8999,2824.8101,2823.8999,2824.8101,5405787.0
2019-03-26 10:19:00,2824.9099,2824.96,2824.3301,2824.3301,4483935.0
2019-03-26 10:20:00,2824.97,2825.52,2824.97,2825.52,4186702.0
2019-03-26 10:21:00,2824.22,2824.22,2824.1499,2824.1499,3865255.0
2019-03-26 10:22:00,2823.79,2824.03,2823.1201,2824.03,5803589.0
2019-03-26 10:23:00,2824.25,2824.6499,2823.98,2823.98,4249900.0
2019-03-26 10:24:00,2823.3601,2823.3601,2822.47,2822.47,5085083.0
2019-03-26 10:25:00,2823.2,2823.3301,2822.95,2822.95,4256126.0
2019-03-26 10:26:00,2823.3999,2823.6799,2823.28,2823.28,4070540.0
2019-03-26 10:27:00,2823.99,2824.3401,2823.99,2824.1599,3888681.0
2019-03-26 10:28:00,2824.6499,2824.8201,2824.45,2824.8201,4022710.0
2019-03-26 10:29:00,2824.99,2826.1001,2824.99,2826.1001,4601790.0
2019-03-26 10:30:00,2825.6299,2825.6299,2824.9199,2824.9199,4893472.0
2019-03-26 10:31:00,2824.5601,2824.5601,2824.1699,2824.1699,3973849.0
2019-03-26 10:32:00,2824.21,2824.21,2823.0901,2823.0901,6188732.0
2019-03-26 10:33:00,2823.3,2823.6499,2821.9099,2821.9099,3641980.0
2019-03-26 10:34:00,2821.8999,2822.55,2821.8999,2822.55,4507039.0
2019-03-26 10:35:00,2822.72,2822.72,2822.1499,2822.1499,3417845.0
2019-03-26 10:36:00,2821.6899,2821.6899,2820.8999,2820.8999,4356092.0
2019-03-26 10:37:00,2820.97,2821.46,2820.97,2821.01,4766920.0
2019-03-26 10:38:00,2820.96,2820.98,2820.8301,2820.97,4168488.0
2019-03-26 10:39:00,2821.0901,2822.51,2821.0901,2822.51,4844129.0
2019-03-26 10:40:00,2822.1599,2822.3,2821.9199,2821.9199,3594147.0
2019-03-26 10:41:00,2822.0601,2822.52,2822.0601,2822.49,3324546.0
2019-03-26 10:42:00,2823.02,2823.3301,2821.8799,2822.1399,4621103.0
2019-03-26 10:43:00,2822.1101,2822.99,2821.21,2822.99,5781243.0
2019-03-26 10:44:00,2823.1399,2823.1399,2821.53,2821.6599,3938975.0
2019-03-26 10:45:00,2821.51,2821.8,2821.3999,2821.6499,3494739.0
2019-03-26 10:46:00,2822.3999,2823.55,2822.3999,2823.55,4708167.0
2019-03-26 10:47:00,2823.6899,2823.6899,2823.0,2823.5601,4655034.0
2019-03-26 10:48:00,2823.3,2824.1899,2823.27,2824.1899,3726320.0
2019-03-26 10:49:00,2825.1201,2825.3101,2825.0601,2825.0601,4942327.0
2019-03-26 10:50:00,2825.1699,2826.4199,2825.1699,2826.4199,4590540.0
2019-03-26 10:51:00,2826.49,2826.5601,2826.21,2826.5601,3443133.0
2019-03-26 10:52:00,2827.0901,2827.8601,2827.0901,2827.8101,6420026.0
2019-03-26 10:53:00,2827.8999,2827.8999,2827.77,2827.8201,3469367.0
