date,1. open,2. high,3. low,4. close,5. volume
2019-10-22 09:31:00,138.97,139.19,138.93,139.1651,494319.0
2019-10-22 09:32:00,139.16,139.4,139.16,139.37,154318.0
2019-10-22 09:33:00,139.37,139.47,139.26,139.3,160158.0
2019-10-22 09:34:00,139.3,139.3,139.3,139.3,105908.0
2019-10-22 09:35:00,139.29,139.42,139.29,139.42,4664.0
2019-10-22 09:36:00,139.4568,139.4568,139.41,139.41,349712.0
2019-10-22 09:37:00,139.38,139.45,139.38,139.45,99142.0
2019-10-22 09:38:00,139.44,139.55,139.44,139.55,117764.0
2019-10-22 09:39:00,139.5597,139.5597,139.541,139.541,95491.0
2019-10-22 09:40:00,139.541,139.71,139.541,139.71,166244.0
2019-10-22 09:41:00,139.72,139.8,139.72,139.8,130213.0
2019-10-22 09:42:00,139.8,139.96,139.8,139.96,38745.0
2019-10-22 09:43:00,139.97,140.0,139.89,139.89,314301.0
2019-10-22 09:44:00,139.8201,139.91,139.8201,139.91,90749.0
2019-10-22 09:45:00,139.905,139.905,139.83,139.83,78579.0
2019-10-22 09:46:00,139.8349,139.94,139.8301,139.8301,90340.0
2019-10-22 09:47:00,139.82,139.82,139.7,139.7,69996.0
2019-10-22 09:48:00,139.66,139.66,139.58,139.58,82001.0
2019-10-22 09:49:00,139.39,139.505,139.39,139.42,149949.0
2019-10-22 09:50:00,139.4,139.4,139.3747,139.3747,83373.0
2019-10-22 09:51:00,139.385,139.385,139.37,139.37,48346.0
2019-10-22 09:52:00,139.38,139.45,139.38,139.445,47927.0
2019-10-22 09:53:00,139.28,139.295,139.28,139.295,56511.0
2019-10-22 09:54:00,139.3313,139.355,139.3313,139.355,52889.0
2019-10-22 09:55:00,139.365,139.37,139.365,139.37,43072.0
2019-10-22 09:56:00,139.41,139.41,139.395,139.395,6957.0
2019-10-22 09:57:00,139.38,139.3811,139.38,139.3811,93541.0
2019-10-22 09:58:00,139.39,139.42,139.39,139.42,39094.0
2019-10-22 09:59:00,139.45,139.4826,139.4216,139.44,57349.0
2019-10-22 10:00:00,139.42,139.44,139.35,139.38,65553.0
2019-10-22 10:01:00,139.39,139.5379,139.38,139.49,100595.0
2019-10-22 10:02:00,139.5,139.5162,139.4,139.501,44055.0
2019-10-22 10:03:00,139.51,139.53,139.415,139.44,41470.0
2019-10-22 10:04:00,139.44,139.49,139.43,139.435,40793.0
2019-10-22 10:05:00,139.435,139.45,139.34,139.41,87353.0
2019-10-22 10:06:00,139.4,139.4,139.2655,139.32,71905.0
2019-10-22 10:07:00,139.33,139.36,139.251,139.33,36226.0
2019-10-22 10:08:00,139.33,139.4,139.29,139.39,39999.0
2019-10-22 10:09:00,139.3941,139.45,139.39,139.4,45937.0
2019-10-22 10:10:00,139.39,139.39,139.3,139.31,39680.0
2019-10-22 10:11:00,139.3,139.33,139.24,139.26,73313.0
2019-10-22 10:12:00,139.255,139.2648,139.2,139.23,70916.0
2019-10-22 10:13:00,139.23,139.2312,139.12,139.13,45629.0
2019-10-22 10:14:00,139.13,139.18,139.08,139.1762,58279.0
2019-10-22 10:15:00,139.1757,139.2399,139.155,139.215,42694.0
2019-10-22 10:16:00,139.215,139.2363,139.11,139.12,74706.0
2019-10-22 10:17:00,139.11,139.1221,139.0202,139.045,48922.0
2019-10-22 10:18:00,139.0476,139.12,138.99,139.1195,117805.0
2019-10-22 10:19:00,139.13,139.23,139.13,139.23,33421.0
2019-10-22 10:20:00,139.23,139.25,139.19,139.23,39837.0
2019-10-22 10:21:00,139.225,139.25,139.15,139.2,59831.0
2019-10-22 10:22:00,139.21,139.26,139.1791,139.1886,60059.0
2019-10-22 10:23:00,139.17,139.18,139.11,139.13,53215.0
2019-10-22 10:24:00,139.12,139.19,139.11,139.15,36809.0
2019-10-22 10:25:00,139.145,139.179,139.09,139.1681,86487.0
2019-10-22 10:26:00,139.16,139.32,139.16,139.24,47021.0
2019-10-22 10:27:00,139.2485,139.2599,139.16,139.18,51315.0
2019-10-22 10:28:00,139.2,139.25,139.17,139.2008,27098.0
2019-10-22 10:29:00,139.2,139.21,139.09,139.09,87517.0
2019-10-22 10:30:00,139.09,139.22,139.07,139.2163,107363.0
2019-10-22 10:31:00,139.2185,139.32,139.2185,139.2743,36166.0
2019-10-22 10:32:00,139.28,139.42,139.28,139.42,75097.0
2019-10-22 10:33:00,139.4269,139.53,139.41,139.49,91490.0
2019-10-22 10:34:00,139.48,139.565,139.455,139.49,101595.0
2019-10-22 10:35:00,139.49,139.4975,139.402,139.43,70710.0
2019-10-22 10:36:00,139.43,139.45,139.34,139.4,36540.0
2019-10-22 10:37:00,139.385,139.41,139.35,139.4099,24065.0
2019-10-22 10:38:00,139.41,139.41,139.34,139.34,21710.0
2019-10-22 10:39:00,139.35,139.42,139.35,139.4,32427.0
2019-10-22 10:40:00,139.39,139.515,139.39,139.515,23240.0
2019-10-22 10:41:00,139.51,139.51,139.43,139.4893,39593.0
2019-10-22 10:42:00,139.48,139.53,139.48,139.51,64297.0
2019-10-22 10:43:00,139.5,139.52,139.46,139.51,41150.0
2019-10-22 10:44:00,139.53,139.53,139.495,139.5,32142.0
2019-10-22 10:45:00,139.495,139.5,139.34,139.34,58150.0
2019-10-22 10:46:00,139.3409,139.36,139.22,139.2561,55341.0
2019-10-22 10:47:00,139.25,139.27,139.16,139.2505,57194.0
2019-10-22 10:48:00,139.27,139.38,139.2374,139.36,46652.0
2019-10-22 10:49:00,139.3693,139.3693,139.27,139.27,25235.0
2019-10-22 10:50:00,139.2742,139.29,139.24,139.28,22396.0
2019-10-22 10:51:00,139.29,139.35,139.28,139.35,23806.0
2019-10-22 10:52:00,139.335,139.335,139.27,139.305,28559.0
2019-10-22 10:53:00,139.31,139.34,139.28,139.3034,24080.0
2019-10-22 10:54:00,139.31,139.33,139.23,139.23,22161.0
2019-10-22 10:55:00,139.23,139.24,139.195,139.21,30401.0
2019-10-22 10:56:00,139.2,139.2198,139.17,139.19,22558.0
2019-10-22 10:57:00,139.1925,139.1925,139.105,139.145,45576.0
2019-10-22 10:58:00,139.16,139.16,139.1175,139.16,31055.0
2019-10-22 10:59:00,139.16,139.1621,139.09,139.0943,22542.0
2019-10-22 11:00:00,139.1,139.1,138.99,139.03,110875.0
2019-10-22 11:01:00,139.02,139.025,138.89,138.94,71311.0
2019-10-22 11:02:00,138.9343,139.0101,138.92,138.925,32694.0
2019-10-22 11:03:00,138.925,138.9399,138.89,138.9,42473.0
2019-10-22 11:04:00,138.9,138.9,138.67,138.72,101404.0
2019-10-22 11:05:00,138.75,138.75,138.67,138.71,36629.0
2019-10-22 11:06:00,138.72,138.74,138.7,138.71,32722.0
2019-10-22 11:07:00,138.7108,138.73,138.6954,138.72,10699.0
2019-10-22 11:09:00,138.82,138.84,138.74,138.74,109038.0
2019-10-22 11:10:00,138.68,138.68,138.68,138.68,54047.0
2019-10-22 11:11:00,138.68,138.71,138.56,138.57,82295.0
2019-10-22 11:12:00,138.58,138.6199,138.55,138.56,59524.0
2019-10-22 11:13:00,138.565,138.57,138.44,138.46,91113.0
2019-10-22 11:14:00,138.46,138.4616,138.38,138.42,52076.0
2019-10-22 11:15:00,138.43,138.55,138.4,138.5,126823.0
2019-10-22 11:16:00,138.5,138.54,138.44,138.53,69745.0
2019-10-22 11:17:00,138.5493,138.57,138.51,138.54,36409.0
2019-10-22 11:18:00,138.55,138.55,138.45,138.4759,35263.0
2019-10-22 11:19:00,138.48,138.48,138.42,138.44,21001.0
2019-10-22 11:20:00,138.4411,138.47,138.39,138.39,51016.0
2019-10-22 11:21:00,138.4,138.4265,138.32,138.3231,44762.0
2019-10-22 11:22:00,138.33,138.35,138.23,138.25,40648.0
2019-10-22 11:23:00,138.24,138.29,138.23,138.27,49326.0
2019-10-22 11:24:00,138.28,138.31,138.19,138.215,100280.0
2019-10-22 11:25:00,138.22,138.22,138.1,138.18,54621.0
2019-10-22 11:26:00,138.17,138.17,137.99,138.0224,153682.0
2019-10-22 11:27:00,138.028,138.11,138.02,138.07,75502.0
2019-10-22 11:28:00,138.08,138.1,138.06,138.0792,79677.0
2019-10-22 11:29:00,138.0714,138.11,138.06,138.07,63888.0
2019-10-22 11:30:00,138.075,138.12,138.06,138.093,89301.0
2019-10-22 11:31:00,138.1,138.105,138.03,138.04,69719.0
2019-10-22 11:32:00,138.05,138.26,138.0494,138.2357,80013.0
2019-10-22 11:33:00,138.235,138.27,138.19,138.2,79388.0
2019-10-22 11:34:00,138.2,138.24,138.18,138.1967,59173.0
2019-10-22 11:35:00,138.2,138.22,138.18,138.21,44649.0
2019-10-22 11:36:00,138.2073,138.23,138.19,138.21,23157.0
2019-10-22 11:37:00,138.22,138.22,138.14,138.14,56042.0
2019-10-22 11:38:00,138.134,138.17,138.13,138.1567,23812.0
2019-10-22 11:39:00,138.1501,138.16,138.11,138.1218,27716.0
2019-10-22 11:40:00,138.13,138.17,138.105,138.1101,40293.0
2019-10-22 11:41:00,138.11,138.18,138.105,138.16,25673.0
2019-10-22 11:42:00,138.1545,138.17,138.14,138.1577,23822.0
2019-10-22 11:43:00,138.145,138.15,138.1,138.12,25546.0
2019-10-22 11:44:00,138.12,138.16,138.07,138.13,45514.0
2019-10-22 11:45:00,138.12,138.26,138.12,138.18,89275.0
2019-10-22 11:46:00,138.19,138.26,138.1802,138.24,49442.0
2019-10-22 11:47:00,138.235,138.29,138.235,138.25,31791.0
2019-10-22 11:48:00,138.25,138.25,138.17,138.185,24236.0
2019-10-22 11:49:00,138.185,138.26,138.1811,138.22,29326.0
2019-10-22 11:50:00,138.23,138.23,138.18,138.195,24183.0
2019-10-22 11:51:00,138.195,138.195,138.16,138.1709,26873.0
2019-10-22 11:52:00,138.17,138.2,138.165,138.175,16949.0
2019-10-22 11:53:00,138.175,138.18,138.155,138.16,25956.0
2019-10-22 11:54:00,138.1599,138.18,138.12,138.125,29959.0
2019-10-22 11:55:00,138.125,138.14,137.99,138.01,179156.0
2019-10-22 11:56:00,138.01,138.0596,138.0,138.02,20483.0
2019-10-22 11:57:00,138.01,138.01,137.86,137.88,76994.0
2019-10-22 11:58:00,137.88,137.88,137.77,137.81,58767.0
2019-10-22 11:59:00,137.8171,137.82,137.73,137.7633,35428.0
2019-10-22 12:00:00,137.76,137.81,137.74,137.78,25587.0
2019-10-22 12:01:00,137.78,137.79,137.7101,137.76,37547.0
2019-10-22 12:02:00,137.765,137.85,137.755,137.825,58890.0
2019-10-22 12:03:00,137.821,137.84,137.79,137.83,29610.0
2019-10-22 12:04:00,137.825,137.865,137.8,137.8439,31099.0
2019-10-22 12:05:00,137.8355,137.89,137.83,137.89,52803.0
2019-10-22 12:06:00,137.89,137.97,137.8822,137.9144,73502.0
2019-10-22 12:07:00,137.915,138.0,137.895,137.915,75150.0
2019-10-22 12:08:00,137.915,137.97,137.89,137.935,49771.0
2019-10-22 12:09:00,137.9362,137.9668,137.925,137.96,76543.0
2019-10-22 12:10:00,137.945,138.08,137.94,138.077,42609.0
2019-10-22 12:11:00,138.0784,138.1,138.02,138.07,39837.0
2019-10-22 12:12:00,138.06,138.11,138.04,138.09,46822.0
2019-10-22 12:13:00,138.09,138.1,138.03,138.1,26941.0
2019-10-22 12:14:00,138.0768,138.1,138.04,138.07,40534.0
2019-10-22 12:15:00,138.06,138.1,138.035,138.095,23539.0
2019-10-22 12:16:00,138.1,138.11,138.04,138.095,20416.0
2019-10-22 12:17:00,138.09,138.105,138.01,138.01,81886.0
2019-10-22 12:18:00,138.015,138.055,137.99,138.02,62272.0
2019-10-22 12:19:00,138.025,138.07,137.95,137.995,65744.0
2019-10-22 12:20:00,137.995,138.07,137.985,137.99,76374.0
2019-10-22 12:21:00,137.99,138.01,137.91,137.9175,63217.0
2019-10-22 12:22:00,137.915,137.9451,137.9,137.935,29364.0
2019-10-22 12:23:00,137.937,137.9675,137.925,137.925,59195.0
2019-10-22 12:24:00,137.925,137.97,137.84,137.88,84186.0
2019-10-22 12:25:00,137.87,137.895,137.84,137.87,41158.0
2019-10-22 12:26:00,137.87,137.895,137.835,137.84,22291.0
2019-10-22 12:27:00,137.85,137.855,137.8211,137.8468,38250.0
2019-10-22 12:28:00,137.85,137.86,137.81,137.81,48035.0
2019-10-22 12:29:00,137.8101,137.9151,137.8101,137.915,48010.0
2019-10-22 12:30:00,137.92,137.95,137.85,137.875,68801.0
2019-10-22 12:31:00,137.8775,137.885,137.8241,137.835,40002.0
2019-10-22 12:32:00,137.835,137.835,137.78,137.79,44214.0
2019-10-22 12:33:00,137.8,137.83,137.76,137.805,47102.0
2019-10-22 12:34:00,137.8098,137.829,137.79,137.805,24170.0
2019-10-22 12:35:00,137.8,137.81,137.71,137.715,71283.0
2019-10-22 12:36:00,137.71,137.71,137.67,137.69,50531.0
2019-10-22 12:37:00,137.68,137.72,137.65,137.65,51194.0
2019-10-22 12:38:00,137.655,137.68,137.64,137.655,37964.0
2019-10-22 12:39:00,137.66,137.67,137.62,137.63,29056.0
2019-10-22 12:40:00,137.63,137.65,137.56,137.61,67221.0
2019-10-22 12:41:00,137.615,137.64,137.6,137.63,47286.0
2019-10-22 12:42:00,137.625,137.625,137.585,137.615,38844.0
2019-10-22 12:43:00,137.61,137.61,137.535,137.585,63615.0
2019-10-22 12:44:00,137.585,137.64,137.55,137.595,58709.0
2019-10-22 12:45:00,137.59,137.64,137.5649,137.6,74511.0
2019-10-22 12:46:00,137.595,137.63,137.59,137.61,67440.0
2019-10-22 12:47:00,137.6,137.69,137.575,137.6742,104517.0
2019-10-22 12:48:00,137.675,137.7,137.62,137.635,35754.0
2019-10-22 12:49:00,137.635,137.65,137.52,137.555,53214.0
2019-10-22 12:50:00,137.5602,137.65,137.54,137.645,46166.0
2019-10-22 12:51:00,137.6472,137.69,137.63,137.65,38575.0
2019-10-22 12:52:00,137.66,137.665,137.6,137.615,48188.0
2019-10-22 12:53:00,137.615,137.64,137.567,137.63,49164.0
2019-10-22 12:54:00,137.64,137.78,137.64,137.78,64640.0
2019-10-22 12:55:00,137.755,137.882,137.755,137.78,66920.0
2019-10-22 12:56:00,137.7899,137.85,137.76,137.76,34082.0
2019-10-22 12:57:00,137.76,137.78,137.69,137.745,74232.0
2019-10-22 12:58:00,137.745,137.8498,137.745,137.83,39678.0
2019-10-22 12:59:00,137.825,137.87,137.8117,137.87,28047.0
2019-10-22 13:00:00,137.86,137.94,137.86,137.93,17854.0
2019-10-22 13:01:00,137.92,137.92,137.85,137.85,32124.0
2019-10-22 13:02:00,137.85,137.89,137.83,137.835,26307.0
2019-10-22 13:03:00,137.82,137.825,137.7825,137.785,32646.0
2019-10-22 13:04:00,137.7872,137.9043,137.7742,137.7772,48865.0
2019-10-22 13:05:00,137.77,137.78,137.71,137.74,32521.0
2019-10-22 13:06:00,137.75,137.78,137.715,137.73,65497.0
2019-10-22 13:07:00,137.7346,137.74,137.6945,137.73,49267.0
2019-10-22 13:08:00,137.7202,137.75,137.72,137.7442,21455.0
2019-10-22 13:09:00,137.745,137.745,137.675,137.6842,67683.0
2019-10-22 13:10:00,137.685,137.69,137.65,137.68,18737.0
2019-10-22 13:11:00,137.68,137.6983,137.65,137.66,19669.0
2019-10-22 13:12:00,137.66,137.66,137.5446,137.545,49401.0
2019-10-22 13:13:00,137.54,137.555,137.53,137.5484,26445.0
2019-10-22 13:14:00,137.54,137.57,137.495,137.5686,102257.0
2019-10-22 13:15:00,137.57,137.61,137.55,137.575,97802.0
2019-10-22 13:16:00,137.57,137.58,137.54,137.5699,29359.0
2019-10-22 13:17:00,137.5699,137.62,137.5699,137.61,35139.0
2019-10-22 13:18:00,137.62,137.67,137.62,137.6469,15318.0
2019-10-22 13:19:00,137.65,137.65,137.59,137.62,21232.0
2019-10-22 13:20:00,137.61,137.62,137.59,137.6058,14603.0
2019-10-22 13:21:00,137.6042,137.61,137.58,137.59,22374.0
2019-10-22 13:22:00,137.5954,137.61,137.585,137.5866,14731.0
2019-10-22 13:23:00,137.5845,137.59,137.5442,137.59,21692.0
2019-10-22 13:24:00,137.59,137.6,137.5502,137.5502,11125.0
2019-10-22 13:25:00,137.5558,137.5598,137.51,137.53,33612.0
2019-10-22 13:26:00,137.528,137.61,137.5,137.605,43285.0
2019-10-22 13:27:00,137.61,137.67,137.6075,137.6658,25281.0
2019-10-22 13:28:00,137.67,137.69,137.664,137.68,33157.0
2019-10-22 13:29:00,137.68,137.71,137.6448,137.705,33757.0
2019-10-22 13:30:00,137.7041,137.71,137.6522,137.6522,44803.0
2019-10-22 13:31:00,137.65,137.655,137.62,137.65,21228.0
2019-10-22 13:32:00,137.6582,137.68,137.64,137.66,32435.0
2019-10-22 13:33:00,137.6442,137.6575,137.63,137.6413,13569.0
2019-10-22 13:34:00,137.6351,137.68,137.63,137.66,41458.0
2019-10-22 13:35:00,137.6603,137.67,137.6,137.6051,17143.0
2019-10-22 13:36:00,137.6,137.63,137.58,137.62,30692.0
2019-10-22 13:37:00,137.6099,137.6099,137.53,137.53,36417.0
2019-10-22 13:38:00,137.5365,137.55,137.51,137.53,44702.0
2019-10-22 13:39:00,137.515,137.56,137.51,137.535,29585.0
2019-10-22 13:40:00,137.54,137.56,137.515,137.56,35081.0
2019-10-22 13:41:00,137.56,137.57,137.51,137.55,83698.0
2019-10-22 13:42:00,137.55,137.56,137.525,137.535,15864.0
2019-10-22 13:43:00,137.5322,137.54,137.505,137.51,31384.0
2019-10-22 13:44:00,137.515,137.5162,137.44,137.465,92819.0
2019-10-22 13:45:00,137.4601,137.48,137.39,137.3902,29584.0
2019-10-22 13:46:00,137.4,137.4,137.34,137.345,51166.0
2019-10-22 13:47:00,137.34,137.36,137.33,137.34,53981.0
2019-10-22 13:48:00,137.3476,137.3476,137.2794,137.29,63279.0
2019-10-22 13:49:00,137.28,137.31,137.265,137.29,31002.0
2019-10-22 13:50:00,137.3075,137.32,137.26,137.27,41057.0
2019-10-22 13:51:00,137.2646,137.27,137.17,137.1795,56244.0
2019-10-22 13:52:00,137.17,137.24,137.17,137.2,31070.0
2019-10-22 13:53:00,137.2,137.2,137.09,137.1257,52035.0
2019-10-22 13:54:00,137.1296,137.13,137.03,137.0458,40472.0
2019-10-22 13:55:00,137.0458,137.14,137.03,137.1,47302.0
2019-10-22 13:56:00,137.1,137.11,137.07,137.08,54223.0
2019-10-22 13:57:00,137.08,137.18,137.05,137.17,37786.0
2019-10-22 13:58:00,137.17,137.23,137.17,137.22,54448.0
2019-10-22 13:59:00,137.22,137.27,137.21,137.225,38870.0
2019-10-22 14:00:00,137.23,137.27,137.21,137.25,40387.0
2019-10-22 14:01:00,137.24,137.33,137.19,137.33,65556.0
2019-10-22 14:02:00,137.325,137.35,137.28,137.3,67999.0
2019-10-22 14:03:00,137.295,137.34,137.29,137.32,35104.0
2019-10-22 14:04:00,137.32,137.34,137.26,137.3026,44321.0
2019-10-22 14:05:00,137.31,137.31,137.29,137.295,24596.0
2019-10-22 14:06:00,137.3,137.3368,137.29,137.305,47010.0
2019-10-22 14:07:00,137.3158,137.32,137.28,137.305,39148.0
2019-10-22 14:08:00,137.3,137.3,137.2575,137.26,25649.0
2019-10-22 14:09:00,137.2559,137.27,137.23,137.27,29396.0
2019-10-22 14:10:00,137.265,137.33,137.25,137.33,34061.0
2019-10-22 14:11:00,137.33,137.36,137.31,137.3475,34243.0
2019-10-22 14:12:00,137.35,137.38,137.32,137.36,44239.0
2019-10-22 14:13:00,137.3554,137.39,137.27,137.279,39169.0
2019-10-22 14:14:00,137.27,137.29,137.21,137.23,36270.0
2019-10-22 14:15:00,137.23,137.31,137.2232,137.29,76368.0
2019-10-22 14:16:00,137.285,137.31,137.28,137.2984,35694.0
2019-10-22 14:17:00,137.295,137.36,137.295,137.3282,67727.0
2019-10-22 14:18:00,137.3257,137.34,137.29,137.3051,54328.0
2019-10-22 14:19:00,137.3,137.385,137.29,137.385,39561.0
2019-10-22 14:20:00,137.385,137.5,137.385,137.5,98966.0
2019-10-22 14:21:00,137.505,137.6,137.46,137.52,103655.0
2019-10-22 14:22:00,137.51,137.5251,137.45,137.47,32817.0
2019-10-22 14:23:00,137.46,137.52,137.39,137.44,72021.0
2019-10-22 14:24:00,137.4383,137.48,137.43,137.46,29565.0
2019-10-22 14:25:00,137.45,137.52,137.4296,137.52,24905.0
2019-10-22 14:26:00,137.53,137.64,137.52,137.5936,55988.0
2019-10-22 14:27:00,137.6058,137.65,137.54,137.54,50377.0
2019-10-22 14:28:00,137.5402,137.565,137.46,137.46,32560.0
2019-10-22 14:29:00,137.46,137.48,137.39,137.45,33674.0
2019-10-22 14:30:00,137.45,137.48,137.3848,137.48,39068.0
2019-10-22 14:31:00,137.485,137.53,137.34,137.42,123011.0
2019-10-22 14:32:00,137.41,137.4168,137.27,137.27,177116.0
2019-10-22 14:33:00,137.29,137.31,137.21,137.3,78976.0
2019-10-22 14:34:00,137.3,137.31,137.21,137.25,71466.0
2019-10-22 14:35:00,137.24,137.3414,137.23,137.33,39422.0
2019-10-22 14:36:00,137.31,137.35,137.23,137.23,49016.0
2019-10-22 14:37:00,137.24,137.4145,137.22,137.3999,56447.0
2019-10-22 14:38:00,137.38,137.47,137.37,137.41,39097.0
2019-10-22 14:39:00,137.4182,137.47,137.4182,137.4464,47048.0
2019-10-22 14:40:00,137.45,137.451,137.37,137.37,34168.0
2019-10-22 14:41:00,137.3717,137.379,137.28,137.31,40564.0
2019-10-22 14:42:00,137.3051,137.32,137.27,137.285,33190.0
2019-10-22 14:43:00,137.285,137.295,137.23,137.2402,74284.0
2019-10-22 14:44:00,137.25,137.27,137.22,137.22,33694.0
2019-10-22 14:45:00,137.22,137.255,137.17,137.21,57051.0
2019-10-22 14:46:00,137.2,137.21,137.13,137.15,38321.0
2019-10-22 14:47:00,137.1511,137.23,137.13,137.165,52332.0
2019-10-22 14:48:00,137.16,137.17,137.11,137.1348,32703.0
2019-10-22 14:49:00,137.13,137.13,137.06,137.08,74084.0
2019-10-22 14:50:00,137.075,137.17,137.075,137.13,41728.0
2019-10-22 14:51:00,137.12,137.1536,137.09,137.1186,51242.0
2019-10-22 14:52:00,137.11,137.11,136.95,137.0089,236704.0
2019-10-22 14:53:00,137.01,137.06,136.95,137.03,92070.0
2019-10-22 14:54:00,137.03,137.13,137.025,137.115,57349.0
2019-10-22 14:55:00,137.12,137.1288,137.0505,137.085,45101.0
2019-10-22 14:56:00,137.08,137.175,137.06,137.12,93270.0
2019-10-22 14:57:00,137.11,137.1456,137.09,137.125,38319.0
2019-10-22 14:58:00,137.125,137.13,137.05,137.0687,57845.0
2019-10-22 14:59:00,137.07,137.12,137.05,137.09,22934.0
2019-10-22 15:00:00,137.09,137.1,137.04,137.06,93648.0
2019-10-22 15:01:00,137.065,137.17,137.04,137.14,67827.0
2019-10-22 15:02:00,137.14,137.14,137.05,137.1,51693.0
2019-10-22 15:03:00,137.1,137.1,137.0,137.05,58747.0
2019-10-22 15:04:00,137.02,137.03,136.89,136.8991,113009.0
2019-10-22 15:05:00,136.895,136.94,136.85,136.86,87667.0
2019-10-22 15:06:00,136.86,136.92,136.82,136.9,90293.0
2019-10-22 15:07:00,136.895,137.08,136.895,137.05,78132.0
2019-10-22 15:08:00,137.05,137.0999,137.03,137.05,47552.0
2019-10-22 15:09:00,137.06,137.09,137.03,137.07,54204.0
2019-10-22 15:10:00,137.06,137.0637,137.0,137.0,31641.0
2019-10-22 15:11:00,137.0,137.0,136.9101,136.94,30611.0
2019-10-22 15:12:00,136.9385,137.05,136.935,137.01,175576.0
2019-10-22 15:13:00,137.01,137.01,136.895,136.9,68154.0
