date,1. open,2. high,3. low,4. close,5. volume
2019-04-01 09:31:00,31.73,31.73,31.64,31.64,149228.0
2019-04-01 09:32:00,31.65,31.65,31.63,31.64,15064.0
2019-04-01 09:33:00,31.65,31.66,31.61,31.61,10941.0
2019-04-01 09:34:00,31.62,31.62,31.59,31.62,16152.0
2019-04-01 09:35:00,31.6,31.61,31.59,31.61,28325.0
2019-04-01 09:36:00,31.58,31.58,31.555,31.555,10974.0
2019-04-01 09:37:00,31.52,31.52,31.51,31.52,20603.0
2019-04-01 09:38:00,31.53,31.55,31.53,31.55,12071.0
2019-04-01 09:39:00,31.56,31.56,31.55,31.55,16794.0
2019-04-01 09:40:00,31.52,31.52,31.49,31.49,11097.0
2019-04-01 09:41:00,31.48,31.48,31.46,31.46,10840.0
2019-04-01 09:42:00,31.45,31.455,31.45,31.45,18764.0
2019-04-01 09:43:00,31.46,31.4752,31.46,31.4752,13212.0
2019-04-01 09:44:00,31.485,31.5097,31.485,31.5097,12698.0
2019-04-01 09:45:00,31.5162,31.5162,31.515,31.515,9374.0
2019-04-01 09:46:00,31.5,31.5,31.485,31.4967,18031.0
2019-04-01 09:47:00,31.5,31.5,31.475,31.475,9850.0
2019-04-01 09:48:00,31.48,31.48,31.47,31.47,9140.0
2019-04-01 09:49:00,31.47,31.47,31.47,31.47,6644.0
2019-04-01 09:50:00,31.475,31.49,31.475,31.49,16012.0
2019-04-01 09:51:00,31.48,31.49,31.48,31.49,8207.0
2019-04-01 09:52:00,31.5,31.5,31.47,31.47,28420.0
2019-04-01 09:53:00,31.46,31.47,31.46,31.46,36176.0
2019-04-01 09:54:00,31.45,31.46,31.45,31.46,18190.0
2019-04-01 09:55:00,31.47,31.49,31.47,31.48,10866.0
2019-04-01 09:56:00,31.485,31.485,31.48,31.48,5029.0
2019-04-01 09:57:00,31.485,31.49,31.485,31.485,11165.0
2019-04-01 09:58:00,31.505,31.53,31.49,31.53,15894.0
2019-04-01 09:59:00,31.54,31.54,31.54,31.54,3291.0
2019-04-01 10:00:00,31.54,31.55,31.54,31.55,4909.0
2019-04-01 10:01:00,31.56,31.58,31.56,31.57,9883.0
2019-04-01 10:02:00,31.55,31.57,31.55,31.57,6675.0
2019-04-01 10:03:00,31.56,31.56,31.55,31.55,20411.0
2019-04-01 10:04:00,31.5433,31.5433,31.51,31.51,6961.0
2019-04-01 10:05:00,31.5,31.5,31.482,31.482,8897.0
2019-04-01 10:06:00,31.465,31.47,31.465,31.465,9971.0
2019-04-01 10:07:00,31.46,31.47,31.46,31.465,14379.0
2019-04-01 10:08:00,31.465,31.49,31.465,31.49,16473.0
2019-04-01 10:09:00,31.51,31.52,31.48,31.48,11923.0
2019-04-01 10:10:00,31.48,31.48,31.48,31.48,6760.0
2019-04-01 10:11:00,31.475,31.48,31.4715,31.48,8914.0
2019-04-01 10:12:00,31.485,31.485,31.45,31.45,17282.0
2019-04-01 10:13:00,31.43,31.43,31.42,31.42,10823.0
2019-04-01 10:14:00,31.41,31.41,31.4,31.41,25986.0
2019-04-01 10:15:00,31.425,31.4499,31.425,31.4499,10649.0
2019-04-01 10:16:00,31.44,31.45,31.44,31.45,8696.0
2019-04-01 10:17:00,31.46,31.46,31.43,31.43,8910.0
2019-04-01 10:18:00,31.45,31.45,31.43,31.435,19889.0
2019-04-01 10:19:00,31.44,31.44,31.43,31.43,10104.0
2019-04-01 10:20:00,31.41,31.41,31.39,31.39,15343.0
2019-04-01 10:21:00,31.38,31.395,31.375,31.395,23736.0
2019-04-01 10:22:00,31.38,31.395,31.38,31.395,9781.0
2019-04-01 10:23:00,31.405,31.405,31.38,31.38,10987.0
2019-04-01 10:24:00,31.3968,31.4,31.395,31.395,5131.0
2019-04-01 10:25:00,31.405,31.405,31.39,31.395,11651.0
2019-04-01 10:26:00,31.38,31.39,31.38,31.39,5855.0
2019-04-01 10:27:00,31.38,31.38,31.38,31.38,2779.0
2019-04-01 10:28:00,31.39,31.39,31.38,31.385,8417.0
2019-04-01 10:29:00,31.38,31.38,31.37,31.37,2683.0
2019-04-01 10:30:00,31.365,31.365,31.35,31.35,9925.0
2019-04-01 10:31:00,31.37,31.39,31.36,31.36,22803.0
2019-04-01 10:32:00,31.37,31.38,31.37,31.38,7950.0
2019-04-01 10:33:00,31.375,31.39,31.375,31.39,10669.0
2019-04-01 10:34:00,31.39,31.39,31.37,31.385,8739.0
2019-04-01 10:35:00,31.395,31.4,31.39,31.39,33274.0
2019-04-01 10:36:00,31.39,31.39,31.39,31.39,6523.0
2019-04-01 10:37:00,31.39,31.4,31.39,31.39,15416.0
2019-04-01 10:38:00,31.3724,31.39,31.3724,31.39,9065.0
2019-04-01 10:39:00,31.3936,31.41,31.3936,31.41,13824.0
2019-04-01 10:40:00,31.42,31.45,31.42,31.45,15964.0
2019-04-01 10:41:00,31.43,31.44,31.43,31.435,10293.0
2019-04-01 10:42:00,31.46,31.46,31.455,31.455,6071.0
2019-04-01 10:43:00,31.46,31.46,31.46,31.46,4233.0
2019-04-01 10:44:00,31.46,31.46,31.45,31.45,6118.0
2019-04-01 10:45:00,31.45,31.45,31.445,31.45,2278.0
2019-04-01 10:46:00,31.44,31.445,31.44,31.445,9325.0
2019-04-01 10:47:00,31.445,31.445,31.44,31.44,4553.0
2019-04-01 10:48:00,31.43,31.43,31.43,31.43,6181.0
2019-04-01 10:49:00,31.43,31.435,31.41,31.41,12024.0
2019-04-01 10:50:00,31.4,31.405,31.4,31.405,9966.0
2019-04-01 10:51:00,31.39,31.405,31.39,31.405,7167.0
2019-04-01 10:52:00,31.4,31.43,31.4,31.415,16213.0
2019-04-01 10:53:00,31.41,31.415,31.41,31.415,2512.0
2019-04-01 10:54:00,31.41,31.42,31.41,31.42,6465.0
2019-04-01 10:55:00,31.42,31.435,31.415,31.435,6248.0
2019-04-01 10:56:00,31.45,31.45,31.44,31.45,13014.0
2019-04-01 10:57:00,31.45,31.45,31.435,31.44,10106.0
2019-04-01 10:58:00,31.45,31.47,31.45,31.47,7161.0
2019-04-01 10:59:00,31.5,31.5,31.49,31.49,5943.0
2019-04-01 11:00:00,31.5,31.5,31.5,31.5,3648.0
2019-04-01 11:01:00,31.5,31.53,31.5,31.53,10307.0
2019-04-01 11:02:00,31.53,31.54,31.53,31.535,9933.0
2019-04-01 11:03:00,31.54,31.54,31.53,31.53,6467.0
2019-04-01 11:04:00,31.535,31.535,31.53,31.53,7417.0
2019-04-01 11:05:00,31.54,31.565,31.54,31.565,15644.0
2019-04-01 11:06:00,31.57,31.57,31.57,31.57,9599.0
2019-04-01 11:07:00,31.56,31.58,31.56,31.58,3443.0
2019-04-01 11:08:00,31.59,31.59,31.585,31.59,9796.0
2019-04-01 11:09:00,31.58,31.58,31.575,31.58,10273.0
2019-04-01 11:10:00,31.57,31.58,31.57,31.58,5045.0
2019-04-01 11:11:00,31.58,31.59,31.5749,31.5749,20183.0
2019-04-01 11:12:00,31.575,31.575,31.575,31.575,3238.0
2019-04-01 11:13:00,31.5701,31.5701,31.56,31.56,28587.0
2019-04-01 11:14:00,31.555,31.58,31.555,31.58,7494.0
2019-04-01 11:15:00,31.575,31.595,31.575,31.595,7189.0
2019-04-01 11:16:00,31.585,31.585,31.575,31.575,9208.0
